accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
7.998 7.991 -0.33997664 -6.2823853 7.517793
8.014 8.011 -0.37349546 -6.5265937 7.345411
8.035 8.031 -0.5793968 -6.540959 7.417237
8.055 8.051 -0.58418524 -6.4787097 7.479486
8.075 8.072 -0.47884035 -6.5026517 7.4268136
8.099 8.092 -0.5410896 -6.4164605 7.393295
8.117 8.112 -0.21068975 -6.397307 7.4842744
8.135 8.132 -0.39743748 -6.5218053 7.374141
8.155 8.152 -0.6847417 -6.5265937 7.2927384
8.176 8.172 -0.4357447 -6.5361705 7.5082164
8.199 8.193 -0.50757074 -6.622362 7.627927
8.216 8.213 -0.545878 -6.5984197 7.4124484
8.237 8.233 -0.23463176 -6.4978633 7.632715
8.258 8.253 -0.45010993 -6.5840545 7.4124484
8.277 8.273 -0.5602432 -6.5361705 7.398083
8.299 8.293 -0.3878607 -6.2967505 7.6710224
8.317 8.313 -0.45489833 -6.4739213 7.398083
8.338 8.334 -0.5363012 -6.483498 7.393295
8.357 8.354 -0.5363012 -6.5265937 7.4028716
8.377 8.374 -0.50757074 -6.5265937 7.5465236
8.400 8.394 -0.5554548 -6.493075 7.503428
8.419 8.414 -0.5506664 -6.483498 7.52737
8.438 8.434 -0.6703765 -6.3446345 7.5082164
8.458 8.455 -0.60812724 -6.4739213 7.2831616
8.478 8.475 -0.7422025 -6.612785 7.374141
8.501 8.495 -0.6368576 -6.4308257 7.4507556
8.518 8.515 -0.4357447 -6.3542113 7.297527
8.539 8.535 -0.4165911 -6.4260373 7.383718
8.559 8.555 -0.49320555 -6.646304 7.383718
8.579 8.575 -0.48362875 -6.612785 7.517793
8.600 8.596 -0.34955344 -6.469133 7.575254
8.619 8.616 -0.5315128 -6.3111157 7.311892
8.640 8.636 -0.36870706 -6.2345014 7.0964136
8.660 8.656 -0.36870706 -6.3685765 7.302315
8.680 8.676 -0.49320555 -6.411672 7.326257
8.705 8.696 -0.4165911 -6.3111157 7.3166804
8.723 8.717 -0.36391866 -6.301539 7.4507556
8.740 8.737 -0.4213795 -6.349423 7.5561004
8.760 8.757 -0.4261679 -6.4068837 7.5561004
8.781 8.777 -0.5363012 -6.4787097 7.541735
8.805 8.797 -0.7374141 -6.3589997 7.374141
8.821 8.817 -0.21068975 -6.229713 7.216124
8.841 8.838 -0.4165911 -6.3446345 7.1969705
8.861 8.858 -0.50757074 -6.445191 7.1155677
8.881 8.878 -0.2873042 -6.4404025 7.3310456
8.905 8.898 -0.5267244 -6.622362 7.3406224
8.922 8.918 -0.5650316 -6.6510925 7.28795
8.942 8.938 -0.545878 -6.50744 7.4363904
8.962 8.959 -0.4213795 -6.588843 7.5082164
8.982 8.979 -0.48362875 -6.7229185 7.5848308
9.002 8.999 -0.63206923 -6.670246 7.417237
9.025 9.019 -0.47405192 -6.4643445 7.5321584
9.042 9.039 -0.45010993 -6.373365 7.465121
9.063 9.059 -0.4261679 -6.579266 7.431602
9.084 9.079 -0.51714754 -6.564901 7.383718
9.103 9.100 -0.33997664 -6.5026517 7.565677
9.124 9.120 -0.545878 -6.397307 7.493851
9.143 9.140 -0.48841715 -6.363788 7.422025
9.164 9.160 -0.62728083 -6.3781533 7.383718
9.184 9.180 -0.31603462 -6.5936313 7.3166804
9.204 9.200 -0.5267244 -6.4787097 7.4268136
9.225 9.221 -0.40222588 -6.3685765 7.264008
9.247 9.241 -0.5410896 -6.4499793 7.192182
9.266 9.261 -0.5410896 -6.4978633 7.445967
9.284 9.281 -0.62728083 -6.411672 7.3071036
9.305 9.301 -0.641646 -6.493075 7.359776
9.329 9.321 -0.7326257 -6.4739213 7.1730285
9.345 9.342 -0.61291564 -6.603208 7.0581064
9.366 9.362 -0.6464345 -6.612785 7.144298
9.386 9.382 -0.39743748 -6.6415157 7.062895
9.405 9.402 -0.63206923 -6.612785 7.4507556
9.426 9.422 -0.59376204 -6.5840545 7.153875
9.445 9.442 -0.7038953 -6.5505357 7.441179
9.466 9.463 -0.62728083 -6.531382 7.1586633
9.486 9.483 -0.7469909 -6.517017 7.422025
9.506 9.503 -0.7374141 -6.5218053 7.374141
9.527 9.523 -0.44532153 -6.670246 7.374141
9.547 9.543 -0.6799533 -6.411672 7.3549876
9.569 9.563 -0.33518824 -6.397307 7.1730285
9.587 9.583 -0.6703765 -6.555324 6.9958572
9.607 9.604 -0.37349546 -6.5026517 7.120356
9.627 9.624 -0.31603462 -6.679823 7.1395097
9.648 9.644 -0.6751649 -6.8905125 7.3071036
9.670 9.664 -0.7182605 -6.6606693 7.129933
9.688 9.684 -0.7182605 -6.5984197 7.101202
9.708 9.705 -0.81881696 -6.742072 7.0006456
9.730 9.725 -0.63206923 -6.813898 6.9288197
9.748 9.745 -0.44532153 -6.7085533 7.067683
9.768 9.765 -0.7230489 -6.7229185 7.015011
9.790 9.785 -0.6751649 -6.679823 7.16824
9.808 9.805 -0.4261679 -6.579266 7.091625
9.829 9.825 -0.4405331 -6.8761473 7.2304893
9.849 9.845 -0.5602432 -7.0006456 7.383718
9.872 9.866 -0.39264908 -6.751649 7.541735
9.889 9.886 -0.5267244 -6.588843 7.3310456
9.909 9.906 -0.48362875 -6.5840545 7.335834
9.929 9.926 -0.36391866 -6.540959 7.3549876
9.950 9.946 -0.2873042 -6.5840545 7.4746976
9.972 9.966 -0.48362875 -6.4882865 7.297527
9.990 9.987 -0.34955344 -6.2632318 7.1873937
10.010 10.007 -0.11971009 -6.196194 7.019799
10.030 10.027 -0.1436521 -6.363788 7.043741
10.050 10.047 -0.30645782 -6.38773 7.067683
10.072 10.067 -0.36870706 -6.253655 7.0485296
10.092 10.087 -0.47405192 -6.3350577 6.8186865
10.111 10.108 -0.41180268 -6.397307 6.742072
