accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
8.836 8.832 5.6374817 -3.740036 6.2542725
8.854 8.853 5.6743774 -3.7174225 6.314972
8.875 8.873 5.6029663 -3.7257538 6.225708
8.895 8.893 5.4625244 -3.6281586 6.2411804
8.919 8.913 5.5137024 -3.5936432 6.2852173
8.937 8.933 5.5993958 -3.5317535 6.2935486
8.955 8.953 5.8493347 -3.6198273 6.380432
8.976 8.973 5.986206 -3.6745758 6.507782
8.998 8.994 5.896942 -3.7067108 6.3256836
9.015 9.014 5.800537 -3.5781708 6.250702
9.035 9.034 5.8719482 -3.4032135 6.143585
9.055 9.054 5.9766846 -3.4674835 6.2626038
9.077 9.074 5.967163 -3.6293488 6.411377
9.098 9.094 6.100464 -3.7947845 7.0945435
9.120 9.114 5.939789 -3.5686493 6.547058
9.139 9.134 5.929077 -3.44487 6.4137573
9.156 9.155 5.749359 -3.3889313 6.3435364
9.183 9.175 5.9516907 -3.3794098 6.469696
9.213 9.195 6.088562 -3.2687225 6.424469
9.216 9.215 6.121887 -3.2544403 6.436371
9.237 9.235 6.0290527 -3.3496552 6.4673157
9.256 9.255 5.9564514 -3.484146 6.49588
9.276 9.275 5.8350525 -3.4365387 6.3887634
9.297 9.296 5.831482 -3.4758148 6.372101
9.317 9.316 5.7565002 -3.3401337 6.2019043
9.338 9.336 5.652954 -3.3591766 6.2733154
9.357 9.356 5.6993713 -3.5162811 6.4673157
9.377 9.376 5.7898254 -3.5722198 6.5042114
9.397 9.396 5.708893 -3.5305634 6.4197083
9.417 9.416 5.710083 -3.5591278 6.359009
9.438 9.437 5.657715 -3.5329437 6.373291
9.458 9.457 5.727936 -3.471054 6.353058
9.478 9.477 5.940979 -3.4603424 6.513733
9.499 9.497 6.1361694 -3.4734344 6.700592
9.518 9.517 6.102844 -3.3710785 6.713684
9.540 9.537 6.133789 -3.4115448 6.7934265
9.565 9.557 6.023102 -3.3710785 6.5887146
9.579 9.578 5.933838 -3.310379 6.316162
9.602 9.598 5.576782 -3.1449432 6.225708
9.620 9.618 5.6351013 -3.1413727 6.3066406
9.640 9.638 5.799347 -3.3199005 6.4934998
9.671 9.658 5.761261 -3.5555573 6.424469
9.681 9.678 5.895752 -3.6448212 6.449463
