accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
10.529 10.522 5.6790466 -3.7780502 6.7468605
10.547 10.542 5.659893 -3.8738184 6.670246
10.567 10.563 5.7269306 -3.9552212 6.469133
10.586 10.583 5.803545 -4.084508 6.5840545
10.606 10.603 5.9567738 -4.012682 6.7085533
10.629 10.623 6.019023 -3.9935284 6.7851677
10.646 10.643 5.884948 -3.964798 6.7851677
10.667 10.663 5.90889 -3.8881836 6.6367273
10.687 10.683 5.841852 -3.821146 6.4787097
10.707 10.704 5.7508726 -3.8259344 6.349423
10.729 10.724 5.6646814 -3.9073372 6.5265937
10.747 10.744 5.7269306 -3.9935284 6.655881
10.769 10.764 5.8322754 -4.027047 6.5505357
10.788 10.784 5.861006 -4.027047 6.679823
10.807 10.804 5.9902925 -3.9504328 6.5457473
